City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,kruisfontein,-34.0033,24.7314,16.95,68,45,0.55,ZA,1699245041
361,urangan,-25.3,152.9,22.43,70,90,7.24,AU,1699245042
362,vung tau,10.346,107.0843,28.96,74,67,3.2,VN,1699245042
363,dzidzantun,21.25,-89.05,23.51,75,100,2.37,MX,1699245042
364,berezovyy,51.6667,135.7,-5.15,36,23,1.35,RU,1699245043
365,kolonia,50.9333,6.95,11.01,81,100,0.89,DE,1699244982
366,ust-tsilma,65.441,52.1498,0.34,96,100,4.02,RU,1699245044
367,itoman,26.1247,127.6694,29.21,77,75,5.14,JP,1699245044
368,sao vicente,-23.9631,-46.3919,19.59,26,18,0.4,BR,1699245044
369,kuraymah,18.55,31.85,28.35,26,30,3.0,SD,1699245045
370,luderitz,-26.6481,15.1594,14.33,81,34,2.72,NA,1699245045
371,bonthe,7.5264,-12.505,25.3,87,3,0.88,SL,1699245045
372,khadan khak,30.7477,67.7085,16.66,35,92,1.88,PK,1699245045
373,sona,45.4388,10.8255,9.41,93,0,1.54,IT,1699245046
374,chul'man,56.8479,124.9104,-14.41,77,17,1.04,RU,1699245046
375,wajir,1.7471,40.0573,23.98,94,75,1.54,KE,1699245046
376,westerly,41.3776,-71.8273,10.5,71,0,2.06,US,1699245047
377,armacao de buzios,-22.7469,-41.8817,19.27,74,0,5.85,BR,1699244802
378,uturoa,-16.7333,-151.4333,25.75,80,21,5.51,PF,1699245047
379,eenhana,-17.4667,16.3333,19.21,29,83,2.09,NA,1699245048
380,saint-pierre,-21.3393,55.4781,25.87,78,100,5.14,RE,1699245048
381,yinchuan,38.4681,106.2731,6.41,13,1,1.25,CN,1699245048
382,shingu,33.7333,135.9833,22.1,92,100,5.52,JP,1699245049
383,ilhabela,-23.7781,-45.3581,17.25,79,42,1.98,BR,1699245049
384,monte caseros,-30.2536,-57.6363,13.75,88,1,3.13,AR,1699245049
385,carutapera,-1.195,-46.02,25.79,84,75,2.49,BR,1699245050
386,cabedelo,-6.9811,-34.8339,26.37,68,63,4.57,BR,1699245050
387,ponta delgada,37.7333,-25.6667,14.55,72,20,1.03,PT,1699245050
388,nemuro,43.3236,145.575,13.68,95,100,10.42,JP,1699245050
389,quepos,9.4236,-84.1652,23.86,95,100,1.51,CR,1699245051
390,saldanha,-33.0117,17.9442,16.03,89,100,2.56,ZA,1699245051
391,puerto aysen,-45.4,-72.7,4.36,99,64,0.49,CL,1699245051
392,puerto madero,14.7208,-92.4215,27.11,100,40,0.0,MX,1699245051
393,pajacuaran,20.1167,-102.5667,15.35,51,62,1.23,MX,1699245052
394,hadibu,12.65,54.0333,26.8,75,100,2.57,YE,1699245052
395,hasaki,35.7333,140.8333,24.22,76,45,9.22,JP,1699245052
396,la ronge,55.1001,-105.2842,-3.86,93,100,4.63,CA,1699245052
397,santa vitoria do palmar,-33.5189,-53.3681,12.87,94,92,2.6,BR,1699245052
398,duki,30.1541,68.5728,22.71,29,73,1.44,PK,1699245053
399,saint-louis,16.3333,-15.0,24.8,20,58,4.55,SN,1699245053
400,prineville,44.2999,-120.8345,10.41,87,100,0.45,US,1699245053
401,kabo,7.6994,18.629,20.84,83,7,1.28,CF,1699245054
402,rock springs,41.5875,-109.2029,7.69,54,0,3.09,US,1699244777
403,tlacotepec,20.0667,-97.8667,15.07,97,99,0.05,MX,1699245054
404,king's lynn,52.7517,0.3952,8.01,98,0,4.63,GB,1699245054
405,saipan,15.1355,145.701,31.39,66,0,6.17,MP,1699245055
406,kurumkan,54.3,110.3,-7.15,45,100,0.89,RU,1699245055
407,i-n-salah,27.1935,2.4607,23.81,14,0,1.87,DZ,1699245055
408,corner brook,48.9667,-57.9484,0.09,78,100,4.56,CA,1699244977
409,salalah,17.0151,54.0924,26.05,78,0,1.03,OM,1699245056
410,minas de marcona,-15.2119,-75.1103,15.34,77,100,4.04,PE,1699245056
411,chivacoa,10.1603,-68.895,22.57,97,99,0.66,VE,1699245056
412,beledweyne,4.7358,45.2036,22.65,96,100,0.74,SO,1699245056
413,mogadishu,2.0371,45.3438,23.93,94,75,1.54,SO,1699245056
414,bamor kalan,24.9,78.15,28.87,28,6,1.32,IN,1699245057
415,yatou,37.15,122.3833,10.62,34,5,12.32,CN,1699245057
416,powell river,49.8496,-124.5361,11.0,91,100,5.15,CA,1699244891
417,mata-utu,-13.2816,-176.1745,28.01,80,99,9.79,WF,1699245058
418,pak phanang,8.3511,100.202,32.24,68,100,2.31,TH,1699245058
419,aransas pass,27.9095,-97.15,23.88,86,0,3.6,US,1699245058
420,westport,41.1415,-73.3579,10.18,61,0,3.58,US,1699245040
421,antonio enes,-16.2325,39.9086,26.14,67,21,1.81,MZ,1699245059
422,baskale,38.0453,44.0172,6.77,40,0,0.74,TR,1699245059
423,jayapura,-2.5333,140.7,31.66,74,100,2.13,ID,1699245059
424,arno,60.1167,18.6333,6.55,96,99,3.55,SE,1699245059
425,satipo,-11.2522,-74.6386,19.99,98,63,1.18,PE,1699245060
426,timimoun,29.2639,0.231,17.21,17,0,3.09,DZ,1699245060
427,timmins,48.4669,-81.3331,-4.1,74,100,3.6,CA,1699245061
428,utrik,11.2278,169.8474,28.13,80,90,8.15,MH,1699245061
429,ghat,24.9647,10.1728,21.05,16,0,1.9,LY,1699245061
430,zaozersk,69.4005,32.4476,-0.18,98,100,4.37,RU,1699245061
431,daru,-9.0763,143.2092,27.52,75,64,5.75,PG,1699245062
432,williams lake,52.1415,-122.1445,7.76,75,75,5.14,CA,1699244802
433,harstad,68.799,16.5293,2.31,79,100,1.57,NO,1699245063
434,mecca,21.4267,39.8261,27.83,65,58,0.72,SA,1699245022
435,saint-philippe,-21.3585,55.7679,23.77,84,94,5.49,RE,1699245063
436,dzhambeyty,50.2536,52.595,7.85,73,34,5.75,KZ,1699245064
437,stephenville,32.2207,-98.2023,19.93,77,0,2.57,US,1699244974
438,saidpur,25.7777,88.8917,26.91,56,0,2.54,BD,1699245064
439,mgandu,-5.95,34.1333,20.47,67,82,3.17,TZ,1699245065
440,tahoua,14.8888,5.2692,23.99,22,0,3.09,NE,1699245065
441,birjand,32.8663,59.2211,12.26,87,75,0.0,IR,1699245065
442,emmett,43.8735,-116.4993,12.05,91,100,1.04,US,1699245066
443,carloforte,39.145,8.3058,19.02,62,61,5.11,IT,1699245066
444,bathsheba,13.2167,-59.5167,25.34,100,75,2.57,BB,1699245066
445,esquina,-30.0144,-59.5272,12.97,91,0,2.12,AR,1699245067
446,sitka,57.0531,-135.33,8.94,81,100,2.06,US,1699245067
447,arivonimamo,-19.0167,47.1833,18.03,77,98,4.32,MG,1699245068
448,suva,-18.1416,178.4415,29.71,70,40,4.63,FJ,1699245068
449,prince rupert,54.3161,-130.3201,9.83,96,100,5.14,CA,1699245016
450,eydhafushi,5.1033,73.0708,27.6,73,100,2.01,MV,1699245069
451,morehead city,34.7229,-76.726,14.99,80,0,1.54,US,1699244866
452,mogocha,53.7333,119.7667,-7.21,30,28,0.81,RU,1699245069
453,strathmore,51.0501,-113.3852,7.67,48,33,2.57,CA,1699245000
454,lata,40.1629,-8.3327,9.49,89,59,1.32,PT,1699245070
455,konarka,19.9,86.1167,28.22,57,83,5.25,IN,1699245070
456,karaton,-6.3424,106.1045,33.23,49,61,1.93,ID,1699245071
457,cambria,35.5641,-121.0808,18.32,98,32,2.84,US,1699245071
458,buka,40.8108,69.1986,18.68,22,100,0.66,UZ,1699245071
459,fale old settlement,-9.3852,-171.2468,28.74,70,100,1.35,TK,1699245072
460,thinadhoo,0.5333,72.9333,27.4,76,100,5.21,MV,1699245072
461,chonchi,-42.6128,-73.8092,11.56,99,100,3.4,CL,1699245072
462,tari,12.4086,4.4914,24.93,27,31,3.54,NG,1699245073
463,huilong,31.8111,121.655,17.09,44,85,10.04,CN,1699245073
464,sambava,-14.2667,50.1667,26.32,72,16,4.57,MG,1699245073
465,nanao,37.05,136.9667,26.29,62,100,6.81,JP,1699245074
466,saarlouis,49.3167,6.75,9.98,91,88,5.74,DE,1699245074
467,san luis,-33.295,-66.3356,20.64,37,0,7.42,AR,1699245075
468,east london,-33.0153,27.9116,17.52,100,100,1.26,ZA,1699245075
469,sur,22.5667,59.5289,29.12,48,0,3.09,OM,1699245075
470,villa gesell,-37.2639,-56.973,14.47,77,56,4.81,AR,1699244816
471,pandan,14.0453,124.1694,29.26,76,29,4.41,PH,1699245076
472,tommot,58.9564,126.2925,-10.14,77,15,0.55,RU,1699245076
473,talcahuano,-36.7167,-73.1167,11.82,87,0,1.03,CL,1699245077
474,seaside,36.6111,-121.8516,17.73,87,100,0.0,US,1699244850
475,aswan,24.0934,32.907,23.61,35,0,3.09,EG,1699245077
476,griffith,41.5284,-87.4237,12.25,59,0,4.63,US,1699244957
477,agadez,19.75,10.25,20.71,18,2,2.79,NE,1699245078
478,ancud,-41.8697,-73.8203,10.77,97,100,6.83,CL,1699245079
479,letterkenny,54.95,-7.7333,9.04,86,100,4.08,IE,1699245079
480,plettenberg bay,-34.0527,23.3716,16.67,70,79,1.18,ZA,1699245079
481,enriquillo,17.9,-71.2333,25.85,80,21,2.72,DO,1699245080
482,lompoc,34.6391,-120.4579,14.73,91,100,5.81,US,1699244932
483,mount pleasant,32.7941,-79.8626,11.08,91,0,0.0,US,1699245015
484,santa cruz,-17.8,-63.1667,24.7,69,45,2.57,BO,1699244986
485,genhe,50.7833,121.5167,-5.19,30,8,2.25,CN,1699245081
486,la toma,-33.0526,-65.6238,19.28,42,0,9.51,AR,1699245081
487,black river,18.0264,-77.8487,25.43,86,58,1.89,JM,1699245082
488,egilsstadir,65.2653,-14.3948,1.95,93,100,10.29,IS,1699245082
489,tannum sands,-23.9504,151.3693,24.3,78,100,4.63,AU,1699245082
490,smithers,54.7804,-127.1743,5.18,100,100,2.06,CA,1699245083
491,yaren,-0.5472,166.916,28.73,77,80,4.72,NR,1699245084
492,maine soroa,13.2114,12.0241,24.36,20,4,4.3,NE,1699245084
493,lospalos,-8.5186,127.0025,30.48,44,41,5.0,TL,1699245084
494,kerbakhiar,40.1067,46.0383,11.76,50,1,2.71,AZ,1699245085
495,lubuklinggau,-3.3,102.8667,30.2,68,100,1.32,ID,1699245085
496,tazacorte,28.629,-17.9293,21.19,85,75,5.66,ES,1699245085
497,urucui,-7.2294,-44.5561,25.12,81,12,1.05,BR,1699245086
498,port douglas,-16.4833,145.4667,26.4,66,81,5.32,AU,1699245086
499,guarda,40.5373,-7.2658,4.02,95,77,1.3,PT,1699245086
500,al bayda,32.7627,21.7551,15.72,69,0,2.69,LY,1699245087
501,jijiga,9.35,42.8,19.37,44,81,4.28,ET,1699245087
502,duong dong,10.2167,103.9667,31.0,74,20,4.12,VN,1699245087
503,luanda,-8.8368,13.2343,23.0,100,75,1.54,AO,1699245087
504,porto novo,6.4965,2.6036,25.61,90,70,1.54,BJ,1699245088
505,lashio,22.9333,97.75,27.28,55,58,0.85,MM,1699245088
506,lubang,13.8584,120.124,29.31,77,30,6.97,PH,1699245088
507,midland,31.9974,-102.0779,19.33,74,0,6.17,US,1699244997
508,pacific grove,36.6177,-121.9166,17.23,87,100,0.0,US,1699244956
509,new norfolk,-42.7826,147.0587,19.72,41,63,2.48,AU,1699245089
510,loacan,16.55,120.6667,27.43,57,11,0.82,PH,1699245090
511,gadzhiyevo,69.2551,33.3362,0.79,97,100,6.8,RU,1699245090
512,faratsiho,-19.4,46.95,17.11,76,92,2.03,MG,1699245090
513,usinsk,65.9939,57.5281,-0.52,97,100,8.49,RU,1699245091
514,villa ojo de agua,-29.5,-63.6938,15.12,59,0,4.61,AR,1699245091
515,beira,-19.8436,34.8389,19.05,100,0,1.54,MZ,1699245091
516,keflavik,64.0049,-22.5624,3.24,70,0,10.8,IS,1699245091
517,chernihiv,51.0,32.0,11.6,80,99,5.83,UA,1699245092
518,patterson,37.4716,-121.1297,21.1,72,98,0.53,US,1699245092
519,queenstown,-31.8976,26.8753,19.52,61,2,1.82,ZA,1699245015
520,zambezi,-13.5432,23.1047,20.65,80,98,0.77,ZM,1699245093
521,tazovsky,67.4667,78.7,-16.08,99,95,2.15,RU,1699245093
522,don carlos,7.68,125.005,31.6,56,61,0.8,PH,1699245093
523,santana,-0.0583,-51.1817,28.1,83,40,2.57,BR,1699245093
524,mendi,-6.1761,143.6513,17.28,91,100,1.11,PG,1699245094
525,kaohsiung,22.6163,120.3133,31.05,62,20,3.6,TW,1699244647
526,seydi,39.4816,62.9137,18.9,21,49,0.96,TM,1699245094
527,ribas do rio pardo,-20.4431,-53.7592,19.19,45,5,1.36,BR,1699245095
528,belabo,4.9333,13.3,19.69,97,29,0.89,CM,1699245096
529,gorom-gorom,14.4439,-0.2361,27.29,23,58,2.59,BF,1699245096
530,rio branco,-9.9747,-67.81,25.34,94,0,1.54,BR,1699245067
531,mar del plata,-38.0023,-57.5575,15.05,73,21,3.58,AR,1699245097
532,crespo,-32.0287,-60.3066,13.18,91,0,3.22,AR,1699245097
533,sharlyk,52.9167,54.75,3.21,78,36,6.26,RU,1699245097
534,ceres,37.5949,-120.9577,21.1,71,20,0.0,US,1699245045
535,issoudun,47.0,1.8333,9.83,93,75,5.66,FR,1699245098
536,porto velho,-8.7619,-63.9039,26.03,89,0,0.0,BR,1699245081
537,atbara,17.7022,33.9864,30.17,37,100,2.38,SD,1699245099
538,'ain el melh,34.8415,4.1638,12.0,76,43,2.26,DZ,1699245099
539,palikir - national government center,6.9248,158.1611,26.47,94,100,2.06,FM,1699245099
540,ta`u,-14.2336,-169.5144,26.58,83,98,10.33,AS,1699245099
541,fonte boa,-2.4959,-66.2662,23.31,98,81,0.81,BR,1699245100
542,manta,-0.95,-80.7333,24.88,73,100,4.63,EC,1699245100
543,ola,59.5833,151.2833,-7.2,70,38,4.73,RU,1699245100
544,tarawa,1.419,172.984,31.05,70,75,0.0,KI,1699245101
545,dauphin,51.1494,-100.0502,-0.92,100,100,5.14,CA,1699245101
546,virrat,62.2476,23.78,3.86,99,96,2.0,FI,1699245102
547,vorkuta,67.5,64.0,-7.17,91,100,3.43,RU,1699245102
548,khovd,48.0056,91.6419,-4.23,53,79,4.26,MN,1699245102
549,kirakira,-10.4544,161.9205,27.55,76,86,4.39,SB,1699245103
550,lautoka,-17.6167,177.4667,30.92,58,75,5.66,FJ,1699245103
551,general acha,-37.377,-64.6043,17.72,63,25,4.7,AR,1699245103
552,pervomayskoye,43.919,46.7102,14.76,92,93,2.34,RU,1699245103
553,puerto santa,-8.9906,-78.6456,18.37,90,100,3.56,PE,1699245104
554,daloa,6.8774,-6.4502,21.47,99,16,1.21,CI,1699245104
555,jwaneng,-24.6004,24.7303,22.51,52,50,5.0,BW,1699245104
556,macas,-2.3167,-78.1167,20.15,98,99,0.99,EC,1699245105
557,bam,29.106,58.357,18.7,50,72,2.61,IR,1699245105
558,newman,37.3138,-121.0208,19.13,72,100,0.89,US,1699245105
559,leava,-14.3,-178.1667,27.58,82,93,9.18,WF,1699245105
560,rosso,16.4986,-15.8153,25.55,23,1,4.57,SN,1699245106
561,bikenibeu village,1.3673,173.1241,30.98,70,75,0.0,KI,1699245106
562,bertoua,4.5833,13.6833,19.43,97,74,1.05,CM,1699245106
563,kiunga,-6.1219,141.2906,27.97,88,98,1.49,PG,1699245106
564,mahabad,36.7631,45.7222,10.19,52,20,3.31,IR,1699244902
565,conception bay south,47.4999,-52.9981,8.74,97,100,5.21,CA,1699245107
566,dubbo,-32.25,148.6167,27.07,29,40,2.57,AU,1699245107
567,mount isa,-20.7333,139.5,37.87,7,2,5.14,AU,1699245107
568,coxim,-18.5067,-54.76,25.97,48,10,2.87,BR,1699245108
569,pontes e lacerda,-15.2261,-59.3353,27.0,54,60,0.96,BR,1699245108
570,mangrol,21.1167,70.1167,30.66,35,7,2.21,IN,1699245108
571,maintirano,-18.0667,44.0167,28.03,64,2,1.96,MG,1699245108
572,xilin hot,43.9667,116.0333,-7.11,84,100,5.61,CN,1699245108
573,dolisie,-4.1997,12.6739,22.06,97,79,0.52,CG,1699245109
574,pangody,65.85,74.4859,-13.45,97,43,2.74,RU,1699245109
575,el tocuyo,9.7873,-69.7937,21.94,94,89,2.13,VE,1699245109
576,ilha de mocambique,-15.0342,40.7358,25.68,76,23,0.7,MZ,1699245109
577,garachico,28.7781,-17.7646,19.71,88,75,5.66,ES,1699245110
578,taraz,42.9,71.3667,6.23,87,100,3.0,KZ,1699245110
579,bomdila,27.25,92.4,16.34,49,3,2.88,IN,1699245110
580,wittstock,53.1612,12.4829,9.43,82,100,8.6,DE,1699245110
581,caleta de carquin,-11.0925,-77.6267,18.8,86,97,4.66,PE,1699245111
582,tengrela,10.4869,-6.4097,26.16,62,74,1.34,CI,1699245111
583,mbanza-ngungu,-5.25,14.8667,18.59,93,84,0.52,CD,1699245111
584,hilo,19.7297,-155.09,23.85,86,100,2.57,US,1699245112
585,diapaga,12.0708,1.7889,25.73,29,1,2.21,BF,1699245112
586,kochubey,44.3861,46.5825,13.84,92,100,2.77,RU,1699245112
587,port lincoln,-34.7333,135.8667,18.48,61,2,6.97,AU,1699245112
588,kristiansund,63.1115,7.732,6.36,75,100,1.03,NO,1699245113
589,casablanca,33.5928,-7.6192,17.12,61,95,4.36,MA,1699244813
590,sakaiminato,35.55,133.2333,26.96,65,75,7.2,JP,1699245113
591,mirny,62.5353,113.9611,-7.03,92,100,2.91,RU,1699244986
